sequenceID,labelStart,labelEnd,annotation,max.changes,min.changes,color,possible.fn,possible.fp
561_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
553_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
84_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
180_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
52_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
388_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
185_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
224_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
493_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
547_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
294_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
394_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
375_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
380_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
548_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
297_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
588_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
410_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
227_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
192_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
362_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
317_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
351_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
60_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
349_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
420_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
17_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
89_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
546_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
544_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
183_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
522_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
545_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
254_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
412_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
190_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
513_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
385_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
309_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
475_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
491_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
86_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
83_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
110_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
146_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
82_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
65_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
76_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
184_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
151_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
116_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
73_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
384_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
58_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
203_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
152_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
156_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
222_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
138_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
35_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
107_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
264_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
286_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
197_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
187_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
444_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
265_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
295_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
389_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
269_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
230_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
96_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
11_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
87_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
63_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
109_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
276_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
499_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
318_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
181_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
433_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
454_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
328_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
603_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
417_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
311_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
56_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
307_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
387_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
108_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
79_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
253_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
164_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
421_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
153_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
167_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
22_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
67_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
382_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
367_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
126_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
345_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
55_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
36_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
31_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
80_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
376_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
160_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
231_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
23_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
279_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
281_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
271_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
334_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
381_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
490_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
98_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
377_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
501_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
407_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
472_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
361_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
511_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
569_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
570_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
564_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
584_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
510_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
566_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
405_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
237_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
125_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
105_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
568_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
578_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
484_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
565_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
340_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
601_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
225_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
344_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
512_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
575_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
486_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
306_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
437_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
450_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
434_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
200_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
288_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
469_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
272_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
463_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
439_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
335_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
453_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
494_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
581_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
585_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
580_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
577_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
386_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
563_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
343_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
398_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
579_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
392_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
416_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
480_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
354_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
347_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
573_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
157_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
422_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
571_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
341_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
582_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
357_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
589_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
489_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
506_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
452_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
406_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
350_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
33_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
75_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
64_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
496_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
587_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
586_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
457_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
464_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
88_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
1_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
273_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
431_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
61_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
159_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
470_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
516_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
505_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
111_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
53_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
47_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
129_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
69_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
120_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
256_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
42_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
403_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
383_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
509_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
236_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
572_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
409_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
337_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
348_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
583_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
395_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
423_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
196_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
218_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
205_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
166_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
468_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
353_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
576_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
602_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
476_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
574_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
567_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
424_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
507_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
519_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
206_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
154_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
141_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
72_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
54_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
127_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
212_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
327_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
440_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
324_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
429_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
9_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
261_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
252_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
336_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
446_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
244_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
371_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
144_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
378_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
51_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
13_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
45_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
32_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
74_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
21_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
78_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
142_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
93_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
19_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
223_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
255_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
321_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
278_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
246_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
448_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
373_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
427_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
163_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
447_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
177_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
442_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
428_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
456_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
443_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
430_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
171_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
240_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
263_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
241_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
259_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
432_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
221_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
176_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
285_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
266_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
471_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
465_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
322_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
435_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
365_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
466_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
462_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
243_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
315_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
37_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
552_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
408_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
556_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
414_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
539_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
532_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
296_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
399_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
346_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
554_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
401_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
540_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
359_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
597_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
358_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
525_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
530_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
170_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
186_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
542_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
391_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
528_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
478_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
178_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
165_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
251_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
319_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
451_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
529_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
411_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
531_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
229_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
560_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
527_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
523_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
477_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
418_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
413_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
535_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
557_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
596_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
481_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
541_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
534_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
537_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
397_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
526_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
536_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
122_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
559_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
338_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
551_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
543_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
524_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
390_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
308_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
355_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
415_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
515_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
284_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
143_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
134_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
262_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
25_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
118_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
49_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
140_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
97_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
239_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
85_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
169_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
498_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
26_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
312_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
137_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
360_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
130_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
139_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
95_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
132_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
34_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
43_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
16_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
158_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
492_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
283_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
70_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
458_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
455_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
459_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
460_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
449_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
242_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
438_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
425_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
62_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
445_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
193_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
99_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
48_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
